Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?b child Archduke_Charles_Joseph_of_Austria_born_1745,Joseph_II_Holy_Roman_Emperor predecessor ?b,2,1.0,1.0,2,1,2,?b
Princess_Marie_Isabelle_of_Orl_ans parent ?a,?a child Mercedes_of_Orl_ans,2,1.0,1.0,2,1,2,?a
?b parent ?c,Henry_V_of_England parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
Louis_the_Stammerer child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?b gender ?c,Adolphus_Frederick_I_Duke_of_Mecklenburg_Schwerin parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?b hasSpouse ?c,James_I_of_Aragon child ?b,5,0.6,0.0015560165975103733,3,1,1928,?b
?b successor ?c,Maria_Theresa successor ?b,3,1.0,0.00964630225080386,3,1,311,?b
?b hasSpouse Yes,Adelaide_of_Maurienne parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
?a hasSpouse No,"?a gender ""female""",407,0.051597051597051594,0.18421052631578946,21,1,114,?a
Maria_Theresa_of_Austria_Este_Queen_of_Sardinia child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0015082956259426848,1.0,4,1,4,?a
?a gender ?c,?a child Lothair_I,2,1.0,0.0060790273556231,2,1,329,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Marie_of_France_Duchess_of_Bar child ?b,3,1.0,0.0011312217194570137,3,1,2652,?b
?a spouse ?c,?a child Archduke_John_of_Austria,2,1.0,0.006289308176100629,2,1,318,?a
?b hasSpouse ?c,Theobald_I_of_Navarre child ?b,3,0.6666666666666666,0.001037344398340249,2,1,1928,?b
?a successor ?c   ?d successor ?c   ?b father ?d,?a child ?b,1508,0.09748010610079576,0.7277227722772277,147,3,202,?a
Maria_of_Austria_Holy_Roman_Empress child ?b,Maximilian_II_Holy_Roman_Emperor child ?b,7,0.7142857142857143,0.8333333333333334,5,1,6,?b
?a gender ?c,?a child Margaret_of_Burgundy_Queen_of_France,2,1.0,0.0060790273556231,2,1,329,?a
?a father ?c,?a child Edward_III_of_England,2,1.0,0.006472491909385114,2,1,309,?a
?a child ?c   ?d spouse ?c   ?d parent ?b,?a parent ?b,946,0.007399577167019027,0.016908212560386472,7,3,414,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a hasSpouse No,1169,1.0,0.6063278008298755,1169,1,1928,?a
?c successor ?b,Pepin_of_Herstal successor ?b,4,1.0,0.01384083044982699,4,1,289,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Ferdinand_I_Holy_Roman_Emperor child ?b,8,1.0,0.0030165912518853697,8,1,2652,?b
?a spouse ?c,?a child Peter_of_Aragon_Count_of_Alburquerque,2,1.0,0.006289308176100629,2,1,318,?a
?a spouse ?c   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.14027149321266968,1.0,372,3,372,?a
Maria_Theresa child ?a,?a father Francis_I_Holy_Roman_Emperor,4,0.5,1.0,2,1,2,?a
Marie_Antoinette parent ?a,?a child Archduchess_Maria_Johanna_Gabriela_of_Austria,2,1.0,1.0,2,1,2,?a
?a child Anne_of_Austria,?a child Philip_IV_of_Spain,2,1.0,1.0,2,1,2,?a
?c mother ?b,Ramon_Berenguer_IV_Count_of_Provence child ?b,4,0.5,0.005633802816901409,2,1,355,?b
?a name me_myself_i,?a hasSpouse Yes,759,0.0,0.0,0,1,0,?a
Henry_VII_Holy_Roman_Emperor child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a spouse Henry_the_Lion,2,1.0,0.002600780234070221,2,1,769,?a
?a mother ?c,?a parent Louis_XVI,2,1.0,0.005128205128205128,2,1,390,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Geoffrey_Plantagenet_Count_of_Anjou parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c spouse ?a   ?d child ?c   ?d parent ?b,?a predecessor ?b,358,0.008379888268156424,0.01507537688442211,3,3,199,?a
?c child ?a   ?d spouse ?c   ?d name ?b,?a name ?b,585,0.0017094017094017094,0.007518796992481203,1,3,133,?a
?a successor ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07352941176470588,1.0,195,3,195,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Alys_of_France_Countess_of_Vexin parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a spouse Louis_II_of_Anjou,3,1.0,0.0039011703511053317,3,1,769,?a
?a child ?c,?a child Beatrice_of_Luxembourg,2,1.0,0.00468384074941452,2,1,427,?a
?c mother ?b,Gertrude_of_Hohenberg child ?b,6,0.3333333333333333,0.005633802816901409,2,1,355,?b
?a child ?c,?a child Philip_of_France_Archdeacon_of_Paris,2,1.0,0.00468384074941452,2,1,427,?a
?a parent ?c   ?d marriedTo ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.003393665158371041,1.0,9,3,9,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Agnes_of_France_Duchess_of_Burgundy child ?b,3,1.0,0.0011312217194570137,3,1,2652,?b
"?a gender ""male""",?a father John_II_of_France,4,0.75,0.011494252873563218,3,1,261,?a
?a child ?c,?a mother Maria_Josepha_of_Saxony_Dauphine_of_France,3,0.6666666666666666,0.006968641114982578,2,1,287,?a
?c spouse ?b,Clemence_of_Austria parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?b child Louis_of_France_1244_1260,Agnes_of_France_Duchess_of_Burgundy parent ?b,2,1.0,1.0,2,1,2,?b
?a parent Agnes_of_France_Duchess_of_Burgundy,"?a gender ""female""",407,0.004914004914004914,1.0,2,1,2,?a
?c successor ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.0741701244813278,0.5674603174603174,143,3,252,?a
?c parent ?a,?a successor Alfonso_V_of_Aragon,2,1.0,0.01098901098901099,2,1,182,?a
?c spouse ?a,?a child Princess_Louise_d_Artois,2,1.0,0.006622516556291391,2,1,302,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a spouse Gisela_of_Burgundy_Marchioness_of_Montferrat,2,1.0,0.002600780234070221,2,1,769,?a
?a child James_VI_and_I,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a parent ?c,?a child Agatha_wife_of_Edward_the_Exile,3,1.0,0.007712082262210797,3,1,389,?a
?a name ?c   ?b name ?c,?a successor ?b,354,0.002824858757062147,0.0036231884057971015,1,2,276,?a
Louis_I_Duke_of_Bavaria parent ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Alfonso_VIII_of_Castile child ?b,Eleanor_of_England_Queen_of_Castile child ?b,3,1.0,0.6,3,1,5,?b
?a successor ?c   ?c parent ?d   ?d spouse ?b,?a predecessor ?b,358,0.0446927374301676,0.08247422680412371,16,3,194,?a
?b child Louis_XI,Louis_XI parent ?b,2,1.0,1.0,2,1,2,?b
?c spouse ?b,John_I_of_Portugal child ?b,8,0.375,0.003963011889035667,3,1,757,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a spouse Charles_Duke_of_Orl_ans,3,1.0,0.0039011703511053317,3,1,769,?a
?a successor ?c   ?d parent ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07126696832579185,1.0,189,3,189,?a
?c parent ?b,Bertha_of_Burgundy spouse ?b,2,1.0,0.0024630541871921183,2,1,812,?b
?a successor ?c   ?c predecessor ?d   ?b spouse ?d,?a parent ?b,946,0.0021141649048625794,0.008928571428571428,2,3,224,?a
?b name ?c,William_Duke_of_J_lich_Cleves_Berg spouse ?b,2,1.0,0.0034542314335060447,2,1,579,?b
?c parent ?a,?a mother Maria_Josepha_of_Austria,2,1.0,0.006666666666666667,2,1,300,?a
?a name ?c,?a mother Joan_Beaufort_Queen_of_Scots,2,1.0,0.006269592476489028,2,1,319,?a
?c father ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.03578838174273859,0.6448598130841121,69,3,107,?a
?a child ?c,?a spouse Margaret_Countess_of_Vertus,2,1.0,0.006289308176100629,2,1,318,?a
?b father ?c,Isabella_of_Hainault parent ?b,2,1.0,0.0035650623885918,2,1,561,?b
?c child ?a,?a name John_I,4,0.75,0.01107011070110701,3,1,271,?a
Charles_VII_Holy_Roman_Emperor successor ?a,?a child Archduchess_Maria_Carolina_of_Austria_born_1740,2,1.0,1.0,2,1,2,?a
Philip_III_of_France parent ?a,?a child Peter_I_Count_of_Alen_on,2,1.0,1.0,2,1,2,?a
?c predecessor ?a   ?c hasSpouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09615384615384616,1.0,255,3,255,?a
?b hasSpouse No,Elizabeth_the_Cuman child ?b,6,0.8333333333333334,0.00427715996578272,5,1,1169,?b
?b hasSpouse No,Maria_Theresa_of_Austria_Este_Queen_of_Sardinia child ?b,4,0.75,0.0025662959794696323,3,1,1169,?b
?a hasSpouse ?c,?a spouse Vladimir_the_Great,2,1.0,0.0034071550255536627,2,1,587,?a
?b child Isabella_of_France_Queen_of_Navarre,Philip_III_of_France parent ?b,2,1.0,1.0,2,1,2,?b
?b hasSpouse ?c,Vladimir_the_Great predecessor ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,?a child Edward_III_of_England,2,1.0,0.00468384074941452,2,1,427,?a
?a child Edmund_Tudor_Duke_of_Somerset,?a child Arthur_Prince_of_Wales,2,1.0,1.0,2,1,2,?a
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a successor ?b,354,0.17231638418079095,0.0007648327398565625,61,3,79756,?a
?a hasSpouse ?c,?a child William_FitzEmpress,2,1.0,0.006191950464396285,2,1,323,?a
Blanche_of_Burgundy parent ?a,?a successor Joan_II_Countess_of_Burgundy,2,1.0,1.0,2,1,2,?a
Henry_of_Bohemia successor ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c parent ?a,?a child Charles_Count_of_Maine,2,1.0,0.006309148264984227,2,1,317,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a successor John_I_Duke_of_Brittany,3,1.0,0.00964630225080386,3,1,311,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Maria_Anna_of_Bavaria_born_1551 child ?b,8,1.0,0.0030165912518853697,8,1,2652,?b
?b hasSpouse Yes,Adelaide_of_Tours spouse ?b,2,1.0,0.002635046113306983,2,1,759,?b
?a successor Rudolph_II_of_Burgundy,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a father ?c,?a child Louis_XV,2,1.0,0.006472491909385114,2,1,309,?a
?b gender ?c,Louis_Dauphin_of_France_son_of_Louis_XIV parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Elizabeth_Woodville parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c mother ?a   ?c predecessor ?b,?a successor ?b,354,0.002824858757062147,0.05263157894736842,1,2,19,?a
?a father ?c,?a child Sanchia_of_Provence,2,1.0,0.006472491909385114,2,1,309,?a
?a father ?c,?a mother Eleanor_of_Navarre,2,1.0,0.005865102639296188,2,1,341,?a
?a gender ?c,?a father John_II_of_France,4,1.0,0.009345794392523364,4,1,428,?a
?c parent ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.30618401206636503,1.0,812,2,812,?a
?a parent Louis_the_Pious,?a father Louis_the_Pious,2,1.0,1.0,2,1,2,?a
?a name ?c,?a father Louis_VII_of_France,2,1.0,0.004366812227074236,2,1,458,?a
?a child Ferdinand_I_Holy_Roman_Emperor,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a marriedTo ?c,"?a gender ""male""",485,0.010309278350515464,0.5555555555555556,5,1,9,?a
?b gender ?c,Adelaide_of_Burgundy_Duchess_of_Brabant parent ?b,2,1.0,0.002242152466367713,2,1,892,?b
?b hasSpouse ?c,Robert_II_of_Scotland child ?b,4,1.0,0.002074688796680498,4,1,1928,?b
"?b gender ""female""",Henry_I_of_France spouse ?b,2,1.0,0.004914004914004914,2,1,407,?b
?b mother ?c,Marie_of_Anjou parent ?b,2,1.0,0.004901960784313725,2,1,408,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Louis_XII spouse ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
Charles_VI_of_France parent ?a,?a child Charles_VI_of_France,2,1.0,1.0,2,1,2,?a
Eleanor_of_Aragon_Queen_of_Portugal child ?a,?a hasSpouse No,1169,0.001710863986313088,0.5,2,1,4,?a
?a successor ?c   ?d spouse ?c   ?b mother ?d,?a successor ?b,354,0.005649717514124294,0.012658227848101266,2,3,158,?a
?a successor Louis_XII,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0015082956259426848,1.0,4,1,4,?a
?c spouse ?b,Henry_VI_of_England parent ?b,2,1.0,0.002642007926023778,2,1,757,?b
?b parent Constance_of_Arles,Constance_of_Arles child ?b,4,0.5,1.0,2,1,2,?b
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Maria_Christina_of_the_Two_Sicilies parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c spouse ?a,?a child Philip_the_Good,2,1.0,0.006622516556291391,2,1,302,?a
?a child ?c,?a successor Charles_V_Holy_Roman_Emperor,3,1.0,0.01694915254237288,3,1,177,?a
?a hasSpouse ?c,?a spouse Philip_II_of_Spain,3,0.6666666666666666,0.0034071550255536627,2,1,587,?a
?a child ?c,?a child Archduke_Charles_Duke_of_Teschen,2,1.0,0.00468384074941452,2,1,427,?a
?a hasSpouse Yes,?a child John_Prince_of_Asturias,2,1.0,0.006493506493506494,2,1,308,?a
?b hasSpouse Yes,John_of_Gaunt parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
?a hasSpouse Yes,?a mother Margaret_Countess_of_Anjou,2,1.0,0.006920415224913495,2,1,289,?a
?a name ?c,?a parent Margaret_of_Provence,2,1.0,0.004048582995951417,2,1,494,?a
?a child Louis_XII,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c parent ?a   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.20324283559577677,1.0,539,3,539,?a
?c father ?a   ?d mother ?c   ?d gender ?b,?a gender ?b,892,0.04932735426008968,0.3492063492063492,44,3,126,?a
?a child ?c   ?d successor ?c   ?d child ?b,?a child ?b,1508,0.39655172413793105,0.7170263788968825,598,3,834,?a
?b hasSpouse ?c,Louis_the_Stammerer successor ?b,2,1.0,0.001037344398340249,2,1,1928,?b
?b predecessor ?c,Marie_Antoinette parent ?b,2,1.0,0.006578947368421052,2,1,304,?b
?a parent Edward_King_of_Portugal,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a spouse ?c,?a father James_I_of_Scotland,2,1.0,0.005076142131979695,2,1,394,?a
?c child ?a,?a child Hugh_Count_of_Vermandois,2,1.0,0.006825938566552901,2,1,293,?a
?c spouse ?a,?a child Claude_of_France,2,1.0,0.006622516556291391,2,1,302,?a
?a successor ?c   ?b child ?c,?a predecessor ?b,358,0.05307262569832402,0.09313725490196079,19,2,204,?a
?a hasSpouse ?c,?a mother Mary_of_Avesnes,2,1.0,0.006557377049180328,2,1,305,?a
?c mother ?a,?a parent Maria_Theresa,4,0.5,0.010810810810810811,2,1,185,?a
Margaret_of_Bavaria child ?a,?a parent Margaret_of_Bavaria,3,0.6666666666666666,1.0,2,1,2,?a
?c parent ?a,?a spouse Maria_Amalia_of_Saxony,2,1.0,0.003913894324853229,2,1,511,?a
John_II_of_France child ?a,?a mother Bonne_of_Luxembourg,3,0.6666666666666666,1.0,2,1,2,?a
?b hasSpouse Yes,Francis_I_Duke_of_Lorraine parent ?b,2,1.0,0.002635046113306983,2,1,759,?b
Robert_II_of_France spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?a hasSpouse ?c,?a predecessor Ferdinand_I_Holy_Roman_Emperor,3,0.6666666666666666,0.00816326530612245,2,1,245,?a
?a child ?c,?a mother Margaret_of_Artois,2,1.0,0.006968641114982578,2,1,287,?a
?a parent ?c   ?c hasSpouse ?b,?a hasSpouse ?b,1928,0.17116182572614108,0.825,330,2,400,?a
Margaret_of_Valois parent ?b,Charles_IX_of_France parent ?b,2,1.0,1.0,2,1,2,?b
?a child ?c,?a child Duke_George_Augustus_of_Mecklenburg,2,1.0,0.00468384074941452,2,1,427,?a
?a mother Gerberga_of_Saxony,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a parent ?c,?a child Archduke_Charles_Duke_of_Teschen,2,1.0,0.005141388174807198,2,1,389,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a father Ferdinand_I_Holy_Roman_Emperor,4,1.0,0.0071301247771836,4,1,561,?a
?a child George_IV,?a child Prince_Octavius_of_Great_Britain,2,1.0,1.0,2,1,2,?a
Sophia_Eleonore_of_Saxony parent ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?c mother ?a   ?d marriedTo ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.0015560165975103733,0.75,3,3,4,?a
Henry_the_Lion child ?a,?a hasSpouse No,1169,0.001710863986313088,0.6666666666666666,2,1,3,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Charles_Martel parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c father ?b,Bertha_of_Burgundy spouse ?b,2,1.0,0.00425531914893617,2,1,470,?b
?a mother Ermengarde_Countess_of_Maine,?a parent Ermengarde_Countess_of_Maine,2,1.0,1.0,2,1,2,?a
Antoine_Duke_of_Montpensier child ?b,Infanta_Luisa_Fernanda_Duchess_of_Montpensier child ?b,4,1.0,1.0,4,1,4,?b
?a predecessor ?c,?a child Guy_of_Ivrea,2,1.0,0.011235955056179775,2,1,178,?a
Charles_Duke_of_Orl_ans spouse ?a,?a hasSpouse Yes,759,0.002635046113306983,1.0,2,1,2,?a
?a predecessor ?c   ?c hasSpouse ?b,?a hasSpouse ?b,1928,0.049273858921161824,0.4567307692307692,95,2,208,?a
?a parent ?c,?a child Archduchess_Maria_Leopoldine_of_Austria_Este,2,1.0,0.005141388174807198,2,1,389,?a
?a hasSpouse Yes,?a child Marie_Z_phyrine_of_France,2,1.0,0.006493506493506494,2,1,308,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,Isabella_of_Bourbon parent ?b,2,1.0,0.0007541478129713424,2,1,2652,?b
?c spouse ?a,?a child Adela_of_France,2,1.0,0.006622516556291391,2,1,302,?a
?a child Louis_Duke_of_Burgundy_1751_1761,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a successor Philip_II_of_Spain,2,1.0,0.006430868167202572,2,1,311,?a
?a father ?c,?a child Ferdinand_Duke_of_Viseu,2,1.0,0.006472491909385114,2,1,309,?a
?c spouse ?a,?a child Archduke_Ferdinand_Karl_Viktor_of_Austria_Este,2,1.0,0.006622516556291391,2,1,302,?a
?b spouse ?c,Eleanor_of_Austria spouse ?b,2,1.0,0.002600780234070221,2,1,769,?b
?c spouse ?b,Louis_Duke_of_Savoy child ?b,8,0.375,0.003963011889035667,3,1,757,?b
?c father ?a   ?d father ?c   ?d gender ?b,?a gender ?b,892,0.16143497757847533,0.782608695652174,144,3,184,?a
?c parent ?a,?a parent Yolande_of_Dreux_Duchess_of_Burgundy,2,1.0,0.004357298474945534,2,1,459,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b child ?d,?a parent ?b,946,0.4376321353065539,0.001563798443756138,414,3,264740,?a
?a child Archduchess_Anna_of_Austria,?a child Maria_of_Austria_Duchess_of_J_lich_Cleves_Berg,2,1.0,1.0,2,1,2,?a
?b parent ?c,Louis_I_Duke_of_Orl_ans parent ?b,2,1.0,0.0032258064516129032,2,1,620,?b
?a mother ?c,?a father James_I_of_Scotland,2,1.0,0.005865102639296188,2,1,341,?a
Hugh_II_Duke_of_Burgundy child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
Maria_Amalia_of_Naples_and_Sicily parent ?a,?a child Princess_Maria_Antonia_of_Naples_and_Sicily,2,1.0,1.0,2,1,2,?a
?a child Bona_of_Savoy,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,Isabella_of_France child ?b,4,1.0,0.0015082956259426848,4,1,2652,?b
?b parent Anne_of_Cyprus,Louis_Duke_of_Savoy child ?b,8,0.5,1.0,4,1,4,?b
?c parent ?a   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.111236802413273,1.0,295,3,295,?a
?a predecessor ?c,?a parent Ferdinand_I_Holy_Roman_Emperor,4,0.5,0.00980392156862745,2,1,204,?a
Leopold_Duke_of_Lorraine child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.001885369532428356,1.0,5,1,5,?a
?a child Adam_Gordon_of_Auchindoun,?a child Jean_Gordon_Countess_of_Bothwell,2,1.0,1.0,2,1,2,?a
?c parent ?a,?a parent Rudolf_I_of_Germany,2,1.0,0.004357298474945534,2,1,459,?a
?a name ?c,?a child John_II_Duke_of_Lorraine,2,1.0,0.006191950464396285,2,1,323,?a
"?b gender ""male""",Catherine_of_Valois spouse ?b,2,1.0,0.004123711340206186,2,1,485,?b
?c successor ?b,Louis_Philippe_I predecessor ?b,3,1.0,0.010380622837370242,3,1,289,?b
?b hasSpouse Yes,John_II_Duke_of_Brittany child ?b,4,0.75,0.003952569169960474,3,1,759,?b
?c child ?a,?a child Alfonso_V_of_Aragon,2,1.0,0.006825938566552901,2,1,293,?a
?c spouse ?b,Louis_VIII_of_France predecessor ?b,2,1.0,0.002642007926023778,2,1,757,?b
Maria_Antonia_Ferdinanda_of_Spain child ?a,?a hasSpouse No,1169,0.0051325919589392645,0.75,6,1,8,?a
Philip_III_of_Spain child ?b,Margaret_of_Austria_Queen_of_Spain child ?b,4,1.0,0.8,4,1,5,?b
?a child ?c,?a child Archduchess_Maria_Carolina_of_Austria_born_1740,2,1.0,0.00468384074941452,2,1,427,?a
?c spouse ?a,?a child Maria_Ludovika_of_Austria_Este,2,1.0,0.006622516556291391,2,1,302,?a
?a mother ?c,?a successor French_Revolution_of_1848,2,1.0,0.013986013986013986,2,1,143,?a
?a predecessor ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.10114107883817428,0.9112149532710281,195,3,214,?a
?b hasSpouse Yes,Margaret_of_Foix spouse ?b,3,1.0,0.003952569169960474,3,1,759,?b
?c child ?b,Maximilian_I_Holy_Roman_Emperor spouse ?b,2,1.0,0.001670843776106934,2,1,1197,?b
?b hasSpouse No,Pepin_the_Short child ?b,2,1.0,0.001710863986313088,2,1,1169,?b
?a child Margaret_of_Savoy_Countess_of_Saint_Pol,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?c predecessor ?a   ?c child ?b,?a name ?b,585,0.0017094017094017094,0.002325581395348837,1,2,430,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a spouse Richard_Count_of__tampes,2,1.0,0.002600780234070221,2,1,769,?a
?c child ?a   ?d parent ?c   ?d mother ?b,?a parent ?b,946,0.2124735729386892,0.8007968127490039,201,3,251,?a
?c successor ?a   ?d child ?c   ?b spouse ?d,?a parent ?b,946,0.012684989429175475,0.08,12,3,150,?a
?a spouse ?c   ?b successor ?c,?a spouse ?b,865,0.0011560693641618498,0.0035587188612099642,1,2,281,?a
Louis_XI child ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0011312217194570137,1.0,3,1,3,?a
?b spouse ?c,John_of_Gaunt parent ?b,2,1.0,0.002600780234070221,2,1,769,?b
?b father Louis_the_Stammerer,Louis_the_Stammerer child ?b,3,0.6666666666666666,1.0,2,1,2,?b
?b hasSpouse Yes,Louis_Philippe_I successor ?b,4,0.5,0.002635046113306983,2,1,759,?b
?b hasSpouse No,Princess_Magdalena_Augusta_of_Anhalt_Zerbst child ?b,3,1.0,0.0025662959794696323,3,1,1169,?b
?a child ?c,?a child Margaret_of_Burgundy_Queen_of_France,2,1.0,0.00468384074941452,2,1,427,?a
?a child ?c,?a parent Louise_of_Savoy,2,1.0,0.005141388174807198,2,1,389,?a
?b hasSpouse No,Charles_Count_of_Valois child ?b,4,0.75,0.0025662959794696323,3,1,1169,?b
?a spouse Richeza_of_Poland_Queen_of_Sweden,?a hasSpouse Yes,759,0.003952569169960474,1.0,3,1,3,?a
?c child ?b,Louis_IV_of_France child ?b,2,1.0,0.001670843776106934,2,1,1197,?b
_thelwulf_King_of_Wessex spouse ?a,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type Person,2652,0.0007541478129713424,1.0,2,1,2,?a
?b spouse Margaret_of_Burgundy_Queen_of_France,Margaret_of_Burgundy_Queen_of_France spouse ?b,2,1.0,1.0,2,1,2,?b
?a gender ?c,?a predecessor Henry_of_Bohemia,2,1.0,0.011627906976744186,2,1,172,?a
