Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?a child ?c   ?d mother ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.05580693815987934,1.0,148,3,148,?a
?c successor ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.049273858921161824,0.625,95,3,152,?a
?c child ?a   ?c child ?d   ?b child ?d,?a father ?b,561,0.38324420677361853,0.5231143552311436,215,3,411,?a
?c child ?a   ?c marriedTo ?b,?a predecessor ?b,358,0.008379888268156424,0.3333333333333333,3,2,9,?a
?c mother ?a   ?c predecessor ?d   ?d successor ?b,?a child ?b,1508,0.03050397877984085,0.5974025974025974,46,3,77,?a
?c successor ?a   ?d predecessor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.09238310708898945,1.0,245,3,245,?a
?c child ?a   ?d predecessor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.16182572614107885,0.5810055865921788,312,3,537,?a
?a spouse ?c   ?c spouse ?d   ?d gender ?b,?a gender ?b,892,0.5134529147982063,0.9870689655172413,458,3,464,?a
?c parent ?a   ?d child ?c   ?d spouse ?b,?a mother ?b,408,0.0024509803921568627,0.0037735849056603774,1,3,265,?a
?c name ?a   ?b spouse ?c,?a name ?b,585,0.0,0.0,0,2,78,?a
?a father ?c   ?b predecessor ?c,?a successor ?b,354,0.011299435028248588,0.032520325203252036,4,2,123,?a
?c father ?a   ?c parent ?d   ?d child ?b,?a child ?b,1508,0.3759946949602122,0.9115755627009646,567,3,622,?a
?a child ?c   ?b spouse ?c,?a child ?b,1508,0.001326259946949602,0.003976143141153081,2,2,503,?a
?a child ?c   ?b successor ?c,?a predecessor ?b,358,0.00558659217877095,0.012987012987012988,2,2,154,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?b predecessor ?d,?a parent ?b,946,0.0919661733615222,0.0010737956826008073,87,3,81021,?a
?c predecessor ?a   ?c child ?b,?a child ?b,1508,0.013925729442970823,0.04827586206896552,21,2,435,?a
?c predecessor ?a   ?c spouse ?b,?a successor ?b,354,0.005649717514124294,0.009433962264150943,2,2,212,?a
?c father ?a   ?b successor ?c,?a successor ?b,354,0.03672316384180791,0.07926829268292683,13,2,164,?a
?a predecessor ?c   ?b child ?c,?a father ?b,561,0.017825311942959002,0.06944444444444445,10,2,144,?a
